540.78,59.8702693606
542.42,59.8402070674
542.79,59.8342805728
543.57,59.8332220525
544.8,59.8318156954
546.43,63.8907300684
546.8,63.8788944848
547.6,63.8508334645
548.81,63.7961186589
550.44,63.7196304766
550.82,63.7009361879
551.73,63.6522992381
552.82,63.5910764502
554.44,63.4969158842
554.87,63.4772794092
555.86,63.4370595063
556.88,63.3988057443
558.45,63.3579722264
558.89,63.3530446443
560.9,63.3146011077
560.91,63.3143460531
562.91,63.2617114016
562.94,63.2605903233
564.92,63.1590386691
564.94,63.15797606
566.92,63.0466937757
566.95,63.0448112121
568.95,62.9152177767
568.97,62.9138960325
571.03,62.7818337919
571.03,62.7818337919
572.04,62.7406985953
573.04,62.6962009982
575.05,62.5972131427
575.06,62.5967225792
577.06,62.4967990618
577.11,62.494387916
579.07,62.3987144684
579.12,62.3962233526
581.08,62.2832084992
581.12,62.2808699932
583.1,62.1664551388
583.13,62.1646916203
585.1,62.0608557417
585.15,62.0582921805
587.11,61.9554997045
587.16,61.9529413893
589.12,61.8980699961
589.18,61.8980699961
591.13,61.8952450555
591.2,61.8939162584
593.14,61.8625357036
593.22,61.8611505082
595.15,61.8052879242
595.24,61.8021520681
597.16,61.7338120715
597.26,61.7295930966
599.17,61.6480989362
599.27,61.6497797471
601.18,61.6942347895
601.28,61.6960710344
603.21,61.7218818119
603.29,61.7222181982
605.21,61.7237983411
605.32,50.8598468175
607.22,50.8598468175
607.34,50.8598468175
609.22,50.8598468175
609.34,50.8598468175
611.23,50.8598468175
611.36,50.8598468175
613.24,50.8598468175
613.37,50.8598468175
615.24,50.8598468175
615.39,50.8598468175
617.25,50.8598468175
617.4,50.8598468175
619.28,50.8598468175
619.41,50.8598468175
621.32,50.8598468175
621.45,50.8598468175
623.33,50.8598468175
623.46,50.8598468175
625.33,50.8598468175
625.48,50.8598468175
627.34,50.842837529
627.51,50.840630678
629.35,50.8115361287
629.53,50.8082566279
631.35,50.7721995188
631.54,50.7681345314
633.36,50.7244826258
633.55,50.7194638011
635.38,50.667693682
635.58,50.6614842086
637.38,50.6020583263
637.58,50.594952939
639.39,50.527253732
639.59,50.5193215208
641.4,50.4414453123
641.6,50.4327102817
643.41,50.3446103602
643.6,50.33684627
645.42,50.2320658908
645.63,50.2261181928
647.42,50.1491024949
647.65,50.1384883085
649.44,50.065494248
649.66,50.0560624359
651.46,49.9687305714
651.67,49.9586365119
653.47,49.8803292242
653.68,49.8712866905
655.48,49.7880639585
655.68,49.7797723608
657.48,49.7123262145
657.69,49.7045245105
659.49,49.6395229904
659.71,49.6330362204
661.5,49.5814017568
661.72,49.5740071761
663.53,49.5145511181
663.73,49.5086442109
665.55,49.4685966444
665.74,46.1966580201
667.58,46.1461670254
667.75,46.1413188512
668.75,46.0955493105
669.78,46.0475897745
670.83,46.0116167257
671.81,45.9697862492
673.81,45.8856452284
673.82,45.8852396449
674.84,45.8675137263
675.83,45.8472995154
677.84,45.804682637
678.85,45.7748693262
679.87,45.748721385
679.98,45.7458675836
681.88,45.7118239072
682.86,45.6941245008
683.92,45.6745929195
684.05,45.6722739326
685.95,45.6227341266
686.87,45.595713266
687.96,45.5625715368
688.1,45.5580654293
689.96,45.4958255859
690.88,45.464963909
691.97,45.4265307152
692.21,45.4174289458
693.98,45.3494690646
694.89,45.3138233187
695.98,45.2714578502
696.22,45.2619270245
697.99,45.1931615776
698.9,45.1565618874
699.99,45.1028250076
700.57,45.0742007908
702,45.0157172663
702.91,44.9777119546
704.01,44.9311157802
704.6,44.9059623207
706.01,44.8437525443
706.91,44.798849717
708.02,44.7374866931
708.68,44.7019674285
710.03,44.6265718918
710.92,44.5789412074
712.03,44.5323941496
712.71,44.5010716883
714.04,44.4391663118
714.93,44.3978177072
716.05,44.3475382688
716.82,44.3127462365
718.05,44.2593835176
718.94,44.221834641
720.07,44.1745643092
720.87,44.1410304996
722.07,44.103259232
722.95,44.0762998775
724.08,44.0410301037
724.9,44.0160438322
726.09,43.9810148657
727.18,39.7190654048
728.1,39.6924818178
728.93,39.6540353161
730.1,39.5946614166
731.26,39.5429048905
732.11,39.5218311517
732.95,39.5035498985
734.14,39.4769825879
735.26,39.4556683333
736.18,39.4364714071
736.97,39.4080090311
738.19,39.3636462133
739.27,39.3282770237
740.2,39.2951903727
740.99,39.2653101156
742.2,39.2208041046
743.28,39.1797371089
744.21,39.1668034768
745.01,39.1722490444
746.22,39.1781549496
747.31,39.1978237153
748.23,39.2195480576
749.03,39.2364971863
750.23,39.2584939862
751.32,39.2773327199
752.24,39.2923014576
753.04,39.3040434753
754.24,39.3215620919
755.33,39.3374233895
756.25,39.3493519294
757.11,39.3588623788
758.25,39.3695883991
759.33,39.3758238637
760.26,39.3815085805
761.13,39.3861297188
762.27,39.3914310775
763.34,39.3954375882
764.28,39.3968137081
765.14,39.397600188
766.28,39.398625341
767.35,39.3991633273
768.3,39.3993080235
769.16,39.398862514
770.33,39.3977746873
771.35,39.3977746873
772.33,39.3977746873
773.27,39.3977746873
774.34,39.3876241583
775.37,39.3733968653
776.34,39.3564937281
777.29,39.337869697
778.35,39.3172244024
779.38,39.292869357
780.37,39.2695719066
781.38,39.2441552741
783.39,39.1859442155
784.65,39.1442834342
784.68,39.1432979747
786.69,39.0856793844
787.4,39.4472519649
788.7,39.3943718162
788.77,39.3912665888
790.72,39.3047972616
791.41,39.2801222879
792.73,39.2319463696
792.88,39.2273213885
794.75,39.1875530374
795.42,39.1777718098
796.75,39.1599851082
796.96,39.157163504
798.76,39.1316215569
799.43,39.1268953169
800.77,39.1095421388
801.07,39.1028252092
802.78,39.0643462651
803.43,39.0497720192
804.78,39.0198061856
805.15,39.0153852271
806.79,39.035673165
807.44,39.0513261031
808.8,39.0845602539
809.23,39.0941325644
810.8,39.1218896589
811.45,39.1227916069
812.81,39.1042836095
813.47,39.0928975907
815.48,39.0544220393
815.51,39.0536962043
816.82,39.0066962399
817.52,38.9774971173
819.49,38.8907824289
819.54,38.8882485752
820.84,38.8192475755
821.54,38.7815756282
823.51,38.7135259085
823.56,38.7121204113
824.85,38.6805551384
825.57,38.6805551384
827.56,38.6805551384
827.6,38.6805551384
828.86,38.6416015307
829.67,38.6041513013
831.61,38.5186241922
831.7,38.5160810625
832.89,38.4802314702
833.72,38.4537362535
835.62,38.3926133611
835.77,38.3876089587
837.04,38.3801591193
837.79,38.3694576915
839.64,38.3433516286
839.8,38.3425189993
841.09,38.3329806061
841.82,38.3271084969
843.66,38.3143563613
843.84,38.3181555025
845.12,38.3448233036
845.87,38.3600172371
847.67,38.3912126662
847.88,39.2431340556
849.15,39.2620743707
849.89,39.2725982132
851.69,39.2956264245
851.9,39.2978832639
853.18,39.3110611238
853.92,39.3166700779
855.7,39.3281819886
855.93,39.3296162602
857.19,39.3363671213
857.94,39.3387499648
859.7,39.3411384207
859.97,39.3410890703
861.21,39.3398037326
861.98,39.3398037326
863.72,39.3398037326
863.99,39.3398037326
865.22,39.3398037326
866.01,39.3398037326
867.76,39.3398037326
868.04,39.3398037326
869.24,39.3398037326
870.04,39.3398037326
871.77,39.3377200728
872.07,39.3373221096
873.41,39.3361171052
874.08,39.3354430536
875.78,39.3288167409
876.13,39.3283524506
877.44,39.3109359553
878.14,39.2986712151
879.79,39.2650072381
880.22,39.2546105489
881.47,39.2228300975
882.23,39.2007825925
883.79,39.1501845291
884.23,39.1346188012
885.49,39.0876393246
886.3,39.0539344299
887.8,38.9871880343
888.32,38.9632355639
889.53,38.9273200658
890.33,38.8943847225
891.81,38.8596993846
892.33,38.8482906228
893.56,38.8199002528
894.35,38.8016785089
895.82,38.7536101571
896.36,38.7316262404
897.57,38.6702858536
898.37,38.6257771042
899.94,38.5499854804
900.38,38.5291406622
901.93,38.4530224474
902.39,38.4287280106
904.01,38.3413160388
904.4,38.3195834805
905.94,38.2594158776
906.4,38.2386784762
908.03,38.157297641
908.41,36.2698266033
909.96,36.208535353
910.42,36.2004464838
912.04,36.1588648273
912.43,36.1483790069
914.04,36.1277311069
914.43,36.1237766762
916.08,36.1232488345
916.44,36.1244036324
918.12,36.1421966153
918.46,36.1476586962
920.13,36.1706475838
920.47,36.1750559572
922.14,36.1938365367
922.5,36.1942756253
924.14,36.1942756253
924.53,36.1957120126
926.15,36.211659298
926.55,36.211659298
928.16,36.211659298
928.68,36.211659298
930.16,36.211659298
930.73,36.2150292749
932.17,36.2233654109
932.76,36.2252670377
934.18,36.2255265843
934.77,36.2260571459
936.19,36.2268144007
936.83,36.2268144007
938.2,36.2268144007
938.86,36.2268144007
940.21,36.2268144007
940.87,36.2268144007
942.22,36.2268144007
942.91,36.2268144007
944.22,36.2268144007
944.99,36.2268144007
946.23,36.2268144007
947.01,36.2268144007
948.24,36.2268144007
949.05,36.2268144007
950.26,36.2268144007
951.16,36.2268144007
952.28,36.2268144007
953.17,36.2268144007
954.29,36.2268144007
956.19,36.2268144007
956.29,36.2268144007
958.3,36.2268144007
958.39,36.2268144007
960.31,36.2268144007
960.41,36.2268144007
962.31,36.2268144007
962.41,36.2268144007
964.36,36.2268144007
964.44,36.2268144007
966.39,36.2268144007
966.54,36.2268144007
968.4,36.2268144007
968.55,39.554470175
970.4,39.554470175
970.57,39.554470175
972.42,39.554470175
972.68,39.554470175
974.43,39.554470175
974.71,39.554470175
976.45,39.554470175
976.71,39.554470175
978.45,39.554470175
978.73,39.554470175
980.46,39.554470175
980.79,39.554470175
982.46,39.554470175
982.8,39.554470175
984.47,39.554470175
984.81,39.554470175
986.47,39.554470175
987.07,39.554470175
988.49,39.554470175
989.1,39.5501577559
990.5,39.5300056519
991.1,39.5201390922
992.51,39.4915069043
993.12,39.4782214483
994.52,39.4433078769
995.21,39.4237428709
996.53,39.3830865142
997.21,39.3606705503
998.53,39.3120299808
999.22,39.2839394207
1000.54,39.2272809491
1001.26,39.1986032459
1002.55,39.1266272036
1003.28,39.0973164648
1004.55,39.0444705189
1005.29,39.0096435598
1006.56,38.9416761787
1007.3,38.9021903814
1008.56,38.8245989085
1009.33,38.7822495684
1010.57,38.7008204167
1011.33,38.6464588921
1012.58,38.5835270467
1013.34,38.5331069733
1014.64,38.443513351
1015.35,38.4018401344
1016.66,38.334009935
1017.36,38.2974825995
1018.67,38.2293081085
1019.37,38.1773613317
1020.68,38.0801952373
1021.38,38.0408778506
1022.69,37.9666005332
1023.4,37.9213281287
1024.69,37.8554138088
1025.4,37.8168282369
1026.7,37.7370541959
1027.42,37.6943952363
1028.71,37.6377009088
1029.43,36.7380361577
1030.72,36.6745066385
1031.47,36.6373228224
1032.73,36.5749856498
1033.47,36.5373295203
1034.73,36.4454356392
1035.48,36.3823167517
1036.74,36.3070999784
1037.49,36.2727857394
1038.75,36.2501293936
1040.51,36.2348537632
1040.75,36.2403701615
1041.52,36.257709319
1042.76,36.2840201893
1044.52,36.3251825199
1044.77,36.3307920182
1045.58,36.3501672106
1046.79,36.3775117536
1048.52,36.4135272713
1048.8,36.419181784
1049.62,36.4344866798
1050.81,36.4531154191
1052.54,36.4699303509
1052.82,36.4699388794
1053.75,36.4421359083
1054.86,36.4067208912
1056.56,36.3431074407
1056.87,36.3286034342
1057.8,36.3005406613
1058.88,36.2717842661
1060.56,36.2208139714
1060.89,36.2099793843
1061.87,36.1779662772
1062.92,36.1424297336
1064.57,36.0994887277
1064.95,36.0911759594
1065.92,36.0679735686
1066.98,36.0410065557
1068.58,36.0012347923
1068.99,35.9912024187
1069.93,35.990801433
1070.99,35.9773067915
1072.59,35.9557586489
1073,35.9466052057
1073.99,35.9228924528
1075.01,35.8991191949
1076.6,35.8604701272
1077.02,35.8503898297
1078.03,35.822509926
1079.22,35.7847980689
1080.61,35.7491199809
1081.41,35.7409958791
1082.2,35.7409958791
1083.42,35.7409958791
1084.62,35.7409958791
1085.43,35.7409958791
1086.22,35.7409958791
1087.43,35.7409958791
1088.62,35.7409958791
1089.44,35.7358570946
1090.26,40.1565813136
1091.45,40.1423811516
1092.63,40.1592366162
1093.49,40.1664342138
1094.28,40.1664342138
1095.54,40.1664342138
1096.64,40.1664342138
1097.55,40.1761287823
1098.3,40.1842590588
1099.55,40.1974394762
1100.65,40.2030961042
1101.56,40.2030961042
1102.31,40.2030961042
1103.56,40.2030961042
1104.65,40.2030961042
1105.57,40.1918877347
1106.34,40.1612706104
1107.58,40.1196744372
1108.66,40.1191643473
1109.59,40.13943414
1110.35,40.1726142497
1111.61,40.2227576124
1112.67,40.2476339896
1113.61,40.2746569403
1114.37,40.2889145202
1115.62,40.3090549454
1116.69,40.3090875365
1117.62,40.2806423219
1118.48,40.2378251034
1119.63,40.1824285455
1120.7,40.1362450254
1121.64,40.1107571562
1122.54,40.0892436921
1123.64,40.0660619442
1124.71,40.0446586296
1125.65,40.0273082886
1126.59,40.0268070072
1127.67,40.0268070072
1128.74,40.0142059729
1129.68,39.9643129424
1130.61,39.917037087
1131.69,39.870385044
1132.74,39.8519046659
1133.69,39.8091590284
1134.63,39.8091590284
1135.7,39.8091590284
1136.75,39.8091590284
1137.71,39.8091590284
1138.65,39.8264944281
1139.72,39.8274729553
1140.76,39.8274729553
1141.73,39.8274729553
1142.66,39.7914360624
1144.77,39.6825892368
1144.9,39.6767933977
1145.94,39.6651139341
1146.91,39.6291914631
1148.78,39.5588081276
1148.92,39.5493977074
1149.97,39.4933705626
1150.94,42.914809948
1152.78,42.7211136252
1152.98,42.6969879052
1153.99,42.6206287784
1156,42.497611119
1156.79,42.4551373847
1157.01,42.4491075928
1158.05,42.4226662572
1159.07,42.4114341438
1160.8,42.4030965648
1161.09,42.4030700641
1162.13,42.4030700641
1163.09,42.3939033754
1164.81,42.3646394662
1166.14,42.3417792208
1166.15,42.3407375698
1168.14,42.1283947265
1168.81,42.0806189673
1170.15,41.9800086466
1170.16,41.9793040437
1172.15,41.8429587002
1172.82,41.8260764454
1174.16,41.7729079772
1174.2,41.7711773899
1176.17,41.691310847
1176.83,41.6746698692
1178.18,41.6477087831
1178.21,41.6475369621
1180.19,41.6345176863
1180.84,41.6282302516
1182.21,41.5859436306
1182.22,41.5856410582
1184.22,41.5392201566
1184.86,41.5214492495
1186.23,41.5042869553
1186.25,41.5039631284
1188.24,41.4802788319
1188.88,41.4738293431
1190.25,41.4601086631
1190.26,41.4599976085
1192.26,41.4227322169
1192.89,41.4053726138
1194.27,41.353988424
1194.28,41.3536321524
1196.29,41.2882055917
1196.9,41.2689850695
1197.3,41.256822967
1198.3,41.228843689
1199.31,41.2049778485
1200.92,41.1642534624
1202.32,41.1289544187
1202.38,41.1275376138
1204.33,41.0778652359
1204.94,41.055285053
1206.34,40.9914487523
1206.4,40.988661206
1207.41,40.9358334329
1208.95,40.8247990913
1210.45,40.7312933689
1210.45,31.7125588778
1212.46,31.5610827639
1212.96,31.5230020072
1214.46,31.4042475755
1214.47,31.4035757676
1216.47,31.3095525085
1216.97,31.2880568195
1218.48,31.2284748534
1218.55,31.2257044954
1220.48,31.1512761491
1220.98,31.1313610775
1222.54,31.0673225709
1222.6,31.0646300599
1224.58,30.9472471095
1224.99,30.9211409766
1226.59,30.8174662283
1226.67,30.8124604958
1228.6,30.699662018
1228.99,30.6776458854
1230.6,30.5884709905
1231.08,30.5631540116
1233,30.4612448428
1233.09,30.456434595
1234.62,30.3765425936
1235.11,30.348149252
1237.04,30.2474720259
1237.12,30.2433058924
1238.63,30.1673105635
1239.15,30.1395180207
1241.09,30.0440450077
1241.16,30.0406353964
1242.64,29.9688035218
1243.19,29.9418033981
1245.1,29.8496314122
1245.24,29.8455952553
1246.66,29.780871451
1247.3,29.7528426668
1249.11,29.6700621405
1249.32,29.6602803578
1250.67,29.5906626549
1251.36,29.5559483483
1253.11,29.4638313204
1253.4,29.4474963812
1254.69,29.3774812141
1255.47,29.3344440084
1257.12,29.2420891759
1257.47,29.2228209191
1258.71,29.1551913601
1259.72,29.1014229952
1261.13,29.0011917154
1261.73,28.9522812087
1262.78,28.8793587508
1263.74,28.8121050182
1265.14,28.7083672277
1266.8,28.5884970103
1266.82,28.5870457722
1268.81,28.4458411331
1269.14,28.4205971395
1270.81,28.2948370377
1270.84,29.6648068413
1272.87,29.5077372485
1273.15,29.4828487673
1273.9,29.4093651698
1274.91,29.3189919559
1275.91,29.2302378608
1277.16,29.1165036813
1277.91,29.0524476308
1278.92,28.9768021726
1280.93,28.8270440465
1281.17,28.8097355637
1282.94,28.6808756715
1282.95,28.6801487588
1284.94,28.5371099203
1285.17,28.520849054
1286.95,28.3952005704
1286.97,28.3937829011
1288.96,28.2481702619
1289.18,28.2332538603
1290.97,28.127774813
1291,28.1258216541
1292.98,27.9960137181
1293.19,27.9812402217
1294.99,27.8506953149
1295.01,27.8492315011
